time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
29,8017,13769,12570,11182,11757,11417,171116.3806915203,236193.30317943144,709111.5578883047,1608.0
30,8020,13933,12684,11242,11873,11522,178470.21861948064,237487.12096098278,722456.9805103486,1608.0
31,7836,13740,12745,11103,11762,11456,191255.13057205305,238714.57069212664,745172.0446352293,1608.0
32,7849,13788,12859,11141,11798,11557,214175.03956347695,239866.84344842,768737.1491358831,1608.0
33,7893,13933,13008,11250,11903,11681,219216.81140761275,241163.30568560617,784981.6771924084,1608.0
34,7933,14095,13134,11366,12000,11796,224700.07710487113,242559.31572120244,799728.1797974884,1608.0
35,7958,14274,13260,11492,12079,11921,230392.45764140488,243898.74870753536,815819.5739343499,1608.0
36,7921,14434,13406,11546,12155,12060,241654.3224337248,245557.12442917377,831549.1936396834,1608.0
37,7797,14332,13486,11456,12109,12050,248485.86282720006,247283.36948544663,852511.7460820195,1608.0
38,7721,14286,13598,11377,12157,12071,302496.1690208669,248862.082353323,871107.7426064395,1608.0
39,7678,14329,13701,11387,12166,12155,321973.6743995724,250464.52448061184,891486.6867515589,1608.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1609.0
1,11396,13404,11702,12280,12953,11269,111972.25620364951,208012.72716677707,389260.5529280824,1609.0
2,10992,13543,12048,12127,12900,11556,112985.8933401302,208973.03125620756,394356.577779484,1609.0
3,10697,13454,12310,12062,12802,11597,114738.8311310214,210048.74617742095,402716.9355545359,1609.0
4,10396,13301,12461,11984,12652,11522,116491.62392255165,211292.16408977652,409163.7160193033,1609.0
5,10193,13256,12697,12003,12602,11541,117770.12828229358,212491.81902287275,418192.7504989748,1609.0
6,9900,13011,12827,11884,12422,11432,119672.51246025893,213717.97225023533,426915.34996853315,1609.0
7,9658,12923,12999,11781,12377,11422,121069.34779638311,214964.62229169923,435337.4976906191,1609.0
8,9482,12865,13158,11738,12344,11423,122672.32442633319,216012.66553088903,443279.11006879766,1609.0
9,9055,12421,12790,11322,11826,11118,124152.11262057767,216857.04607873122,452226.0177796937,1609.0
10,8870,12458,12830,11283,11769,11106,125385.14680202925,217781.983553409,459154.6970823631,1609.0
11,8646,12244,12765,11111,11623,10921,126802.1204619534,218430.44702626273,468698.5635344615,1609.0
12,8508,12229,12934,11063,11621,10987,127656.76164387516,219108.25167562815,477717.3122879244,1609.0
13,8328,12132,13048,11011,11567,10930,128896.86300093772,219887.08681925677,485116.51972514833,1609.0
14,8232,12154,13256,11014,11652,10976,130154.0285439479,220847.640958025,493251.65045113233,1609.0
15,8111,12192,13413,11012,11669,11035,131547.37790992061,221699.86313192474,500900.15507288533,1609.0
16,7921,11966,13464,10983,11519,10849,133158.6480279435,222685.30864627144,507901.9732545661,1609.0
17,7864,11999,13640,11035,11584,10884,134637.13761296985,223665.62145997674,514956.424555313,1609.0
18,7809,11888,13683,11013,11538,10829,136127.15177130906,224778.9221339056,523715.7012815969,1609.0
19,7669,11656,13747,10881,11395,10796,137230.37658636717,225531.6134444095,533945.1974469024,1609.0
20,7642,11713,13892,10954,11431,10862,138227.58854838955,226492.25188494395,542376.2143991695,1609.0
21,7626,11833,14157,11078,11526,11012,139157.41392951613,227562.68924566315,550998.749893991,1609.0
22,7562,11944,14396,11131,11629,11142,140251.65599666917,228759.94637265377,560413.321659808,1609.0
23,7522,12106,14705,11265,11796,11272,141385.47194439403,229990.0704085243,571229.4716862716,1609.0
24,7454,12170,14975,11374,11875,11350,142602.82324430504,231386.04460349746,582150.8032185651,1609.0
25,7385,12138,15233,11444,11901,11411,143844.9192663386,232581.68582108585,595314.9526035106,1609.0
26,7359,12238,15502,11490,12014,11595,145392.75586902726,233998.34275540966,606488.0209602276,1609.0
27,7303,12185,15688,11506,12050,11620,146965.91783024382,235432.59545004825,620374.2316474344,1609.0
28,7206,12005,15794,11461,11979,11565,148323.80810533423,237135.75140909868,634080.4179166557,1609.0
29,7210,12068,16011,11592,12053,11644,149719.9279616037,238363.59844706926,648885.8908534156,1609.0
30,7176,12166,16249,11654,12121,11816,151427.99802793012,239708.60363472815,660801.7706554009,1609.0
31,7057,11980,16362,11647,11988,11764,152822.81194132203,241068.472360301,674690.0060884448,1609.0
32,7024,12015,16541,11704,12008,11868,154977.54310434038,242569.10462262604,687174.8659232262,1609.0
33,6995,12117,16753,11797,12101,11967,156926.0318485469,244031.6003906904,703297.5747255051,1609.0
34,6965,12259,17016,11928,12215,12097,158572.7134506235,245512.75934050628,721899.7964246199,1609.0
35,6938,12399,17273,12045,12293,12272,160282.7554107253,246966.92428969225,735982.0528002423,1609.0
36,6944,12494,17570,12107,12465,12436,162089.87685202723,248277.47166781148,753981.8903348261,1609.0
37,6840,12395,17706,12111,12439,12391,163909.51921219617,250044.61764260614,773717.0640878393,1609.0
38,6801,12401,17828,12142,12443,12445,165547.85299737155,251780.11618254788,792669.2914628332,1609.0
39,6799,12429,17982,12191,12494,12525,167407.01389581844,253605.90972650846,808947.4326260501,1609.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1610.0
1,11494,13613,11258,12513,12742,11110,112187.88695211563,208011.21254619534,388966.7513057955,1610.0
2,11103,13826,11190,12225,12544,11350,114579.95947665407,208843.52043772605,392796.98474575503,1610.0
3,10839,14049,11096,12109,12426,11449,116066.37446224167,209808.50804118928,398709.7746543413,1610.0
4,10532,14076,10952,11952,12249,11359,118284.57267169056,210785.47987173017,407122.9264606004,1610.0
5,10436,14143,10876,11922,12222,11311,119943.96728341725,211866.71893421022,414849.1112286863,1610.0
6,10158,14109,10723,11710,12045,11235,121353.50188520417,213065.35488561325,423914.33584326727,1610.0
7,10000,14130,10624,11611,11939,11204,122450.27928394928,214209.253966452,432031.45750826027,1610.0
8,9853,14175,10511,11525,11855,11159,123752.8627781664,215346.38551041088,441561.04093553213,1610.0
9,9451,13765,10127,11063,11442,10838,124999.05270226249,216362.09593368167,452981.5372610988,1610.0
10,9299,13802,9955,10955,11304,10797,126045.63935802443,217394.91064997413,461235.49158131826,1610.0
11,9032,13663,9772,10734,11091,10642,127222.97958096312,218118.545238605,469024.082015303,1610.0
12,8952,13793,9685,10711,11098,10621,128235.26153806102,218778.0719738721,475200.6611798664,1610.0
13,8804,13864,9595,10654,11037,10572,129228.18677178696,219774.97186241954,481647.39270812477,1610.0
14,8784,13990,9561,10712,11022,10601,130065.82374295543,220766.1413215872,489686.5928963739,1610.0
15,8675,14126,9512,10676,11011,10626,131109.73409104062,221762.02408237118,495522.6707933867,1610.0
16,8557,13980,9483,10537,10939,10544,132000.27608229982,222729.40473372285,505839.995055042,1610.0
17,8491,14046,9482,10535,10905,10579,132952.41007464656,223836.58153824433,512424.0364638022,1610.0
18,8423,14044,9453,10534,10864,10522,133968.25112037113,224839.27471030614,520220.62151893607,1610.0
19,8281,13884,9450,10395,10783,10437,134929.5274815392,225682.45888618843,529148.7852289203,1610.0
20,8311,13985,9449,10454,10810,10481,135774.00034965953,226786.88424147185,538863.4598185393,1610.0
21,8330,14165,9468,10534,10835,10594,136760.0228826822,227845.5569470391,547069.4486470992,1610.0
22,8312,14364,9492,10572,10882,10714,137759.85536665574,228933.39804369232,555265.6118222179,1610.0
23,8378,14595,9523,10658,11034,10804,138643.39575291847,230152.97842491357,564637.3286633989,1610.0
24,8428,14808,9577,10799,11121,10893,139492.05014428176,231341.35549349687,573847.9053812367,1610.0
25,8350,14953,9624,10824,11197,10906,140592.17598059186,232579.63269608846,582918.5307600399,1610.0
26,8321,15139,9682,10909,11234,10999,141485.7512368659,233794.0512634659,595008.2562067937,1610.0
27,8291,15204,9733,10901,11304,11023,142486.30395720375,235135.2626144332,606270.1681101916,1610.0
28,8152,15064,9775,10813,11161,11017,143816.0491210935,236345.75983189762,617503.6515884107,1610.0
29,8226,15194,9800,10863,11236,11121,145138.05295573443,237357.31658353715,629335.7270930114,1610.0
30,8246,15385,9838,10966,11281,11222,146258.00288327533,238600.21247656463,642552.0117967767,1610.0
31,8077,15222,9876,10824,11197,11154,147298.40198273162,239766.4027156574,654578.5836741347,1610.0
32,8101,15297,9897,10845,11245,11205,148219.8676895529,240856.09991364958,668401.5948793428,1610.0
33,8146,15484,9950,10923,11311,11346,149262.33562766507,242311.56631387712,680976.8215343686,1610.0
34,8208,15655,9993,11039,11375,11442,150193.06977617083,243449.14025389493,693805.587892564,1610.0
35,8257,15912,10033,11166,11465,11571,151201.32395503178,244869.36854926668,705775.5667691119,1610.0
36,8245,16117,10084,11239,11528,11679,152139.82870790525,246387.56807285052,716360.3222020101,1610.0
37,8145,16146,10143,11235,11451,11748,153238.21979950691,247958.53294521163,731922.0236715073,1610.0
38,8088,16160,10194,11181,11498,11763,154032.4665856235,249579.8790928811,747738.533301695,1610.0
39,8103,16206,10215,11211,11539,11774,155150.82105600814,250893.65889988915,765367.4015389256,1610.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1611.0
1,11337,13299,11907,12115,13082,11346,111905.780879505,208185.6002835419,389328.59442431515,1611.0
2,10945,13303,12416,12012,12972,11680,112602.33679223724,209147.39040536497,397514.6518938572,1611.0
3,10630,13168,12896,12010,12898,11786,114186.4003243324,210276.16876664924,406896.15354618855,1611.0
4,10305,12947,13220,11965,12791,11716,115758.82121365712,211543.89451844682,414871.88000130636,1611.0
5,10083,12818,13607,11991,12754,11763,116962.16831286722,212989.23565716392,422033.30671307794,1611.0
6,9823,12583,13883,11949,12591,11749,118698.63396977879,214158.10255588134,430500.71813322447,1611.0
7,9583,12388,14153,11903,12515,11706,119931.3196864785,215439.8017096115,438901.0705006834,1611.0
8,9380,12240,14395,11873,12474,11668,121796.01521504896,216726.53333891643,446640.8600051638,1611.0
9,8919,11679,13969,11406,11971,11190,123592.4323472023,218115.84759668735,460851.34550833097,1611.0
10,8741,11661,14089,11357,11941,11193,124831.53638041164,219121.7512590959,469224.77625288995,1611.0
11,8461,11462,14129,11177,11767,11108,126021.77698595394,220101.82773903402,479044.01505460014,1611.0
12,8299,11400,14352,11161,11774,11116,127070.60380806393,220971.65382011872,489669.7304579398,1611.0
13,8111,11295,14505,11153,11720,11038,128413.01689533121,221649.83406290138,498923.3785205362,1611.0
14,8034,11315,14778,11180,11830,11117,129770.59515462295,222480.14115574874,509235.4593920603,1611.0
15,7920,11255,15048,11201,11870,11152,130774.47487420823,223482.56153384259,517547.18683387805,1611.0
16,7756,11070,15056,11086,11781,11015,131863.34716892225,224305.01089345873,529187.9144861464,1611.0
17,7658,11022,15259,11138,11727,11074,133068.9050459017,225309.7385358214,539898.9800907128,1611.0
18,7543,10867,15415,11119,11678,11028,134209.10155353707,226299.4042913217,549964.1786868958,1611.0
19,7375,10726,15414,11028,11530,10957,135522.16862929836,226912.0954486254,564571.465804798,1611.0
