time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
21,9797,11172,13286,11621,11810,10824,144950.9291797329,232394.03298196,585351.8602308426,1936.0
22,9834,11240,13519,11691,11937,10965,146542.555887881,233478.61857063306,598111.9658787815,1936.0
23,9834,11312,13774,11816,12025,11079,148194.25282891447,234965.10206639944,617330.0805677816,1936.0
24,9783,11340,13988,11860,12087,11164,150482.96374730553,236489.8899223112,635427.2099712975,1936.0
25,9775,11351,14158,11923,12144,11217,152810.87227125213,238121.01171068306,657011.5576451478,1936.0
26,9739,11367,14363,11995,12207,11267,154950.22215928006,239704.04940594218,680825.2047017893,1936.0
27,9681,11277,14460,12023,12148,11247,159818.1939508399,241282.63250863008,705027.1512008708,1936.0
28,9580,11081,14439,11945,12015,11140,162799.00827926357,242873.83523649056,726458.2797722826,1936.0
29,9584,11076,14578,12030,12080,11128,165042.14507264405,244461.98667153748,758984.5430928876,1936.0
30,9539,11092,14735,12100,12114,11152,168231.6945754015,246141.58009996987,794484.166446604,1936.0
31,9323,10847,14660,11940,11883,11007,174834.85836622558,248178.62939138073,824127.5215103067,1936.0
32,9378,10836,14801,12005,11956,11054,177354.2981129146,249504.3574551889,869944.1331684031,1936.0
33,9397,10853,14985,12051,12031,11153,180376.25945854987,250984.11640866738,943510.7035507667,1936.0
34,9372,10849,15166,12106,12064,11217,182980.17373153358,252660.80581213543,998684.7112818243,1936.0
35,9353,10937,15336,12153,12138,11335,186707.9696349422,254580.45561927633,1.0551140782776931e6,1936.0
36,9350,10979,15546,12221,12229,11425,190714.62378435858,256322.13697465125,1.1019722008179028e6,1936.0
37,9254,10906,15636,12168,12222,11406,194558.3648848776,258269.11177669486,1.1872711992401956e6,1936.0
38,9227,10832,15701,12090,12252,11418,198551.63298816676,260482.10853767072,1.2319812422654985e6,1936.0
39,9212,10796,15789,12060,12222,11515,202623.69876211463,262516.44180274935,1.296359145704823e6,1936.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1937.0
1,11919,13849,11454,12246,13506,11470,111895.03902697332,208443.1060797274,389126.07910236885,1937.0
2,11885,14336,11648,12486,13580,11803,112624.35137916147,209530.89542382155,394629.59187483083,1937.0
3,11757,14512,11742,12611,13510,11890,114173.05445672528,210754.98545518736,403069.6674418673,1937.0
4,11607,14562,11739,12653,13360,11895,115666.07066346734,211935.54677859505,409682.4616109863,1937.0
5,11450,14623,11781,12651,13335,11868,117527.4876250416,213103.7865623352,415415.194096242,1937.0
6,11217,14633,11756,12584,13239,11783,119403.22950593766,214285.37467954573,425161.14275960677,1937.0
7,11033,14710,11793,12580,13142,11814,121225.09502549552,215305.6664496265,432078.86690395337,1937.0
8,10845,14697,11793,12506,13049,11780,123117.41779363998,216487.842318674,440651.92864339397,1937.0
9,10431,14308,11431,12095,12580,11495,124707.46402662243,217633.78378145993,449649.7621034085,1937.0
10,10277,14450,11368,12042,12543,11510,126162.83492622346,218562.0814250104,460516.38092412095,1937.0
11,10017,14418,11164,11857,12397,11345,127944.9188025935,219508.53305340087,471103.7570142672,1937.0
12,9846,14512,11129,11846,12358,11283,129471.34273842782,220875.56322113832,483296.9869572653,1937.0
13,9654,14507,11118,11767,12246,11266,131384.64845873,221958.6875421898,490299.42701270414,1937.0
14,9547,14624,11111,11773,12185,11324,133053.36883919797,223054.71442455394,500961.68428166496,1937.0
15,9372,14737,11139,11749,12198,11301,134689.38846308994,224178.6564925026,510958.4768267872,1937.0
16,9113,14439,11087,11589,12012,11038,136665.70196497763,225404.35285735154,523664.9392333144,1937.0
17,9036,14532,11132,11571,12036,11093,137746.60777806074,226373.91904062618,535593.1035635007,1937.0
18,8880,14421,11090,11464,11984,10943,139744.4408375533,227598.67948470707,552008.8967228958,1937.0
19,8714,14030,11081,11226,11829,10770,141387.75380346293,228892.80200380963,563875.8348310167,1937.0
20,8651,14082,11094,11243,11812,10772,142681.72128057037,229807.24157563376,573991.3129825431,1937.0
21,8647,14257,11170,11323,11892,10859,144010.98479186022,231032.66896953978,588641.1544793821,1937.0
22,8644,14463,11256,11380,12002,10981,145580.73700012563,232236.82599451783,601337.0467977471,1937.0
23,8642,14701,11378,11470,12142,11109,147677.79043903158,233552.9716770406,617549.7497340755,1937.0
24,8577,14888,11449,11501,12206,11207,149790.74734927656,234978.23679240508,633194.3031322873,1937.0
25,8498,14944,11548,11556,12203,11231,151942.87769560187,236373.08522512257,651011.3732973661,1937.0
26,8462,15096,11614,11607,12253,11312,153700.64046692097,237861.25018368932,671597.1140438663,1937.0
27,8363,15116,11696,11556,12234,11385,155778.37446761288,239566.54620563748,697508.9985514138,1937.0
28,8238,15045,11741,11601,12107,11316,158236.48489038055,241042.51738112763,717159.4335483287,1937.0
29,8208,15145,11782,11666,12145,11324,160037.89554538473,242457.41887374126,738068.2184728895,1937.0
30,8194,15306,11870,11726,12227,11417,162080.89503716346,243950.85362583178,758623.4365497859,1937.0
31,8020,14927,11878,11592,11989,11244,164687.18952146973,245550.65248687426,801108.6412433457,1937.0
32,8012,15007,11938,11595,12044,11318,167858.7013294803,247088.7480258791,853913.7803334108,1937.0
33,7998,15146,12005,11632,12113,11404,170185.64300640207,248534.2974865923,891487.4481365567,1937.0
34,8001,15324,12132,11676,12239,11542,173718.57235329607,250127.57456909303,933491.3458248323,1937.0
35,7945,15560,12221,11756,12313,11657,176405.84212796958,251790.13395705065,973737.6054086317,1937.0
36,7881,15688,12331,11790,12373,11737,180254.1370215681,253478.85469845793,1.023158084811017e6,1937.0
37,7813,15644,12401,11811,12359,11688,183232.97571118004,255026.38091491975,1.079750723695286e6,1937.0
38,7759,15545,12444,11757,12303,11688,186496.8337863925,256641.15165071693,1.1256816440391007e6,1937.0
39,7703,15560,12571,11762,12373,11699,189267.04853403952,258362.55179181104,1.1516998766545688e6,1937.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1938.0
1,12004,13780,11435,12302,13467,11450,111931.3195868988,208408.24086254503,389220.28045181156,1938.0
2,12036,14321,11557,12586,13509,11819,112416.46750140694,209356.76024897976,394719.79077542207,1938.0
3,11890,14523,11614,12683,13461,11883,114187.82236944132,210449.3701754125,400394.6652896418,1938.0
4,11748,14603,11575,12659,13386,11881,116334.78548123219,211607.7893380122,406297.7372327927,1938.0
5,11643,14694,11625,12691,13343,11928,118337.32347210334,212817.1208629073,411875.8637214022,1938.0
6,11451,14731,11588,12634,13262,11874,120336.0653060976,214007.83632469896,417271.33501400665,1938.0
7,11250,14845,11557,12624,13212,11816,122160.31371880039,215179.55998325115,426186.77470378747,1938.0
8,11054,14802,11525,12521,13057,11803,124248.50067790815,216448.2966744073,432396.43394945585,1938.0
9,10644,14379,11080,12174,12502,11427,125978.83285902851,217792.5196080602,441079.32646444783,1938.0
10,10552,14515,10969,12171,12500,11365,127580.38684332186,218769.43448293002,448034.4220640956,1938.0
11,10360,14330,10787,12014,12311,11152,129626.30874365343,219692.67526337292,456791.4290333601,1938.0
12,10227,14404,10710,11994,12251,11096,131287.94218888294,220711.1620395288,464133.75372913294,1938.0
13,9967,14377,10609,11853,12136,10964,133192.51608499893,221884.65863829682,472159.8006371535,1938.0
14,9892,14574,10630,11882,12156,11058,134575.5348786887,222980.52321422423,480165.28890861745,1938.0
15,9767,14624,10600,11784,12174,11033,136130.3404681673,224095.93111529754,492178.0324523409,1938.0
16,9521,14442,10541,11616,12023,10865,137863.25842855513,225251.77328275924,505180.3540224101,1938.0
17,9456,14547,10563,11602,12041,10923,139206.34634892896,226344.71499595797,514691.7671199231,1938.0
18,9334,14552,10560,11603,11958,10885,140753.26855472138,227265.32783462148,525470.4539089734,1938.0
19,9166,14337,10515,11440,11849,10729,142569.76351548603,228194.91808239068,535159.2943607618,1938.0
20,9170,14391,10512,11480,11828,10765,143873.1024834937,229102.86433172115,545008.6666271625,1938.0
21,9182,14596,10567,11584,11884,10877,145129.95291808576,230174.59311447723,555767.4705760218,1938.0
22,9153,14778,10656,11624,12000,10963,146571.55204447574,231436.06570151984,565024.940514349,1938.0
23,9132,14986,10739,11713,12073,11071,147811.93043899015,232658.63986487995,575512.2747783347,1938.0
24,9134,15146,10812,11780,12116,11196,149371.3078138636,234023.1143602811,587742.455945555,1938.0
25,9064,15181,10861,11788,12078,11240,151037.6840487454,235498.63493911398,600466.1494511021,1938.0
26,9058,15285,10945,11841,12137,11310,152594.69330995687,236960.14477609555,618839.6085713028,1938.0
27,8969,15239,10986,11799,12112,11283,154485.12307039768,238542.3917249415,631712.5644540689,1938.0
28,8831,15049,11021,11710,11991,11200,156816.65100695135,240011.54210923106,650438.2171907555,1938.0
29,8777,15178,11087,11745,12044,11253,158451.49913301814,241352.9638114731,662315.8871685478,1938.0
30,8732,15293,11157,11801,12079,11302,160549.50610992016,242730.54166994165,680439.5657710164,1938.0
31,8496,14964,11151,11656,11843,11112,163965.84068916336,244181.68615117285,694536.371391642,1938.0
32,8547,15042,11206,11690,11917,11188,166099.3996417956,245611.4762148831,708533.7829654011,1938.0
33,8518,15201,11281,11729,12017,11254,168058.95371506616,247119.44335442813,726111.2427480987,1938.0
34,8477,15310,11321,11741,12048,11319,170401.0439040963,248783.4982315424,746576.3673418296,1938.0
35,8478,15504,11403,11777,12163,11445,172593.74659632213,250400.52350716933,765602.6001999005,1938.0
36,8455,15631,11482,11804,12233,11531,174647.28645705376,252034.796830208,787357.8659003611,1938.0
37,8321,15596,11543,11790,12151,11519,177918.84980742217,253967.69966558943,808917.556315356,1938.0
38,8270,15587,11633,11758,12153,11579,181730.71472068317,255740.2453981281,837247.1374423606,1938.0
39,8229,15613,11678,11769,12146,11605,184510.96627474044,257538.3852122726,860431.1279434275,1938.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1939.0
1,12268,13294,11643,12397,13242,11566,111979.03340315011,208150.18790000235,389226.45668603416,1939.0
2,12422,13501,11984,12578,13371,11958,112956.38112762227,209083.55586853932,395720.73197360284,1939.0
3,12365,13522,12231,12697,13446,11975,114515.23983588732,210118.52625644824,402415.1089918594,1939.0
4,12242,13422,12342,12755,13339,11912,116509.73659756621,211310.55732312918,409129.6078547301,1939.0
5,12153,13332,12472,12752,13288,11917,118160.27242157877,212554.44496306014,416271.71846052306,1939.0
6,11974,13189,12520,12696,13149,11838,120508.77881859802,213736.22292044846,424308.6213600073,1939.0
7,11871,13124,12599,12700,13058,11836,122437.705853208,214941.4456602534,432081.17492411484,1939.0
8,11744,12971,12662,12637,12943,11797,124374.79525924672,216238.90256336995,440549.8864435516,1939.0
9,11267,12493,12328,12131,12432,11525,126335.13798946358,217551.74959286768,449631.0185183131,1939.0
10,11177,12416,12332,12101,12368,11456,127649.86568526385,218783.13708539732,457941.7754654074,1939.0
11,10990,12118,12219,11956,12146,11225,129082.46681016823,220088.15177848915,468078.7251051965,1939.0
12,10932,12049,12325,11965,12145,11196,130625.22127175282,221102.0288680463,478520.8295490044,1939.0
13,10735,11941,12369,11863,12057,11125,132098.20752420195,222210.32661920623,487582.2772618809,1939.0
14,10714,11940,12493,11863,12119,11165,133514.07669869156,223376.14908220476,495016.79310699337,1939.0
15,10576,11880,12627,11798,12092,11193,134885.39539874194,224786.7576491742,503650.37962922826,1939.0
16,10338,11698,12620,11643,11946,11067,136206.4414009473,226148.25100257652,514911.3106081299,1939.0
17,10298,11672,12738,11672,11947,11089,137316.38112683175,227266.20227703117,526164.7702009941,1939.0
18,10211,11539,12720,11597,11884,10989,138870.72597049765,228454.01204814945,535142.6383579236,1939.0
19,9951,11270,12656,11428,11685,10764,140523.30020419796,229664.69374188193,547114.839373363,1939.0
20,10029,11254,12745,11467,11791,10770,142038.03302508697,230748.2400604215,562215.3755395304,1939.0
21,10069,11322,12880,11543,11857,10871,143105.43641979108,231706.18835717282,575493.7700251943,1939.0
22,10058,11356,13108,11621,11909,10992,144976.62128377185,232913.62649449144,588967.2103268392,1939.0
23,10063,11438,13315,11692,12027,11097,146907.61564154841,234226.35914944723,597974.6116904579,1939.0
24,9971,11447,13464,11721,12071,11090,148873.80007251218,235732.80974694097,609226.630681936,1939.0
25,9956,11442,13622,11736,12116,11168,150941.88767350162,237359.71121116064,618164.8511213611,1939.0
26,9919,11472,13819,11814,12188,11208,153462.4807329974,238844.9440974009,633397.132499495,1939.0
27,9856,11416,13912,11766,12165,11253,155296.45189570208,240445.91698977433,647754.8052575117,1939.0
28,9663,11296,13957,11708,12078,11130,157443.1059308412,242128.18643526384,663963.2281274005,1939.0
29,9694,11287,14140,11764,12132,11225,159800.3660471659,243804.34094678456,677007.1825461015,1939.0
30,9683,11310,14297,11796,12184,11310,162098.12538065703,245589.30538753947,690923.2446557734,1939.0
31,9514,11030,14250,11671,11970,11153,165157.2721156691,247310.05621852764,705792.837834428,1939.0
32,9574,11012,14293,11686,12009,11184,167469.82743169158,248746.065138109,733179.9722557011,1939.0
33,9573,10996,14445,11711,12038,11265,169810.48310242055,250553.65388282682,756166.3619688483,1939.0
34,9531,11032,14581,11718,12056,11370,172017.14158069924,252444.4808592865,776080.9085173496,1939.0
35,9525,11059,14801,11773,12116,11496,174908.12947102886,254194.9416438274,802702.2775266577,1939.0
36,9534,11086,14980,11840,12189,11571,180706.7711222247,256050.62914294226,832999.3312098157,1939.0
37,9426,11005,15085,11800,12156,11560,186023.37448331012,257859.2398959269,858914.1907458828,1939.0
38,9412,10943,15181,11758,12166,11612,188832.85724170378,259960.7016579192,892424.9882381316,1939.0
39,9401,10883,15270,11780,12189,11585,193436.2997130808,261885.44052945412,929965.5944888082,1939.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1940.0
1,12066,13693,11439,12312,13443,11443,111933.25963277734,208304.19558799293,389400.80338698963,1940.0
2,12093,14186,11601,12504,13529,11847,112473.86302273048,209286.53222543214,395320.7264513998,1940.0
3,12017,14293,11698,12611,13505,11892,113748.37941015388,210457.7036731316,401249.50219165813,1940.0
4,11892,14363,11682,12640,13443,11854,115421.38585757092,211695.6177790143,406367.5240762396,1940.0
5,11783,14449,11740,12676,13416,11880,117332.96648236239,213018.411740734,412127.7597194338,1940.0
6,11588,14429,11723,12594,13290,11856,119456.92201658813,214252.91986196977,417842.2264307912,1940.0
7,11423,14472,11687,12525,13208,11849,121774.1873863023,215497.95260705525,425415.3460709342,1940.0
8,11279,14493,11645,12528,13078,11811,123629.42083468175,216780.50070944152,431503.1489381227,1940.0
9,10780,14067,11234,12064,12569,11448,126092.57468022729,217939.78183231453,437900.63360186486,1940.0
10,10677,14159,11142,12060,12497,11421,127378.69408510283,219155.9742114534,444612.29627199797,1940.0
11,10425,13986,10963,11877,12241,11256,129316.24903382576,220121.43007107824,450864.7747904559,1940.0
12,10275,14067,10906,11824,12205,11219,131372.42925163993,221243.14651970752,460030.8667016466,1940.0
13,10104,13969,10851,11621,12138,11165,132843.02435350488,222346.07235438307,468767.88307099656,1940.0
14,10056,14062,10868,11644,12133,11209,133778.96542908854,223361.95132780663,476090.36515496566,1940.0
15,9928,14153,10884,11607,12119,11239,135027.4220443721,224450.15357166785,483318.38368823007,1940.0
16,9674,13934,10862,11415,11982,11073,136794.62714331248,225778.22651290806,494769.14666546386,1940.0
17,9614,13988,10866,11432,11980,11056,137994.42020723262,226978.85697196232,505137.3486857246,1940.0
18,9441,13938,10887,11354,11943,10969,140069.94243500248,228177.8017583746,515469.96483632893,1940.0
19,9260,13610,10871,11201,11752,10788,141544.09811146618,229368.8596664038,527119.824952885,1940.0
20,9278,13621,10916,11241,11760,10814,143058.5214523888,230393.32695594596,539938.4253448568,1940.0
21,9285,13782,11009,11297,11887,10892,144422.302861499,231732.41391699685,551700.1809517832,1940.0
22,9269,13947,11085,11357,11963,10981,145965.833730854,233004.27927633576,567497.8502215418,1940.0
23,9276,14180,11186,11470,12067,11105,147701.01232527432,234474.14054192445,581074.6110816974,1940.0
24,9189,14298,11284,11533,12068,11170,149634.0817751951,235889.39974354723,598916.9985176369,1940.0
25,9129,14396,11382,11626,12116,11165,151884.74333811272,237547.46235144584,619040.2500579724,1940.0
26,9100,14491,11465,11714,12094,11248,154100.25580188728,239088.44528592096,639792.0376593707,1940.0
27,8983,14480,11511,11679,12031,11264,157273.88800836256,240775.9939928343,668719.076900381,1940.0
28,8890,14363,11535,11680,11923,11185,159717.40114938124,242400.24282441803,697014.253635825,1940.0
29,8898,14476,11627,11766,11969,11266,162203.841181327,243739.74109865734,722656.9047015978,1940.0
30,8909,14591,11697,11859,12018,11320,164402.6277744369,245267.25862750027,763472.9916422522,1940.0
31,8710,14272,11704,11654,11815,11217,167303.86710721525,246738.03911063826,804238.5749699716,1940.0
32,8717,14340,11750,11729,11879,11199,170438.84662943622,248245.44158012155,842918.5459203561,1940.0
33,8768,14459,11835,11781,11983,11298,174002.18494215532,250079.37452658854,915917.0685825883,1940.0
34,8699,14626,11920,11834,12042,11369,177214.81077268848,251826.35273552994,969009.2564207584,1940.0
35,8665,14846,12019,11926,12139,11465,181539.18083118473,253530.93656308253,1.0751095374783252e6,1940.0
36,8665,15000,12125,11980,12204,11606,185452.23342452082,255299.22491670848,1.153548137514019e6,1940.0
37,8556,15008,12196,11992,12209,11559,189855.02559194984,257239.01447897375,1.353762922872075e6,1940.0
38,8545,14987,12264,11979,12226,11591,196049.37719807436,259094.72209583907,1.4257162406958516e6,1940.0
39,8465,15030,12333,12031,12234,11563,201604.74657793436,260985.05197082108,1.792952672672918e6,1940.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1941.0
1,12138,13650,11417,12344,13419,11442,111942.59226722064,208314.53811523662,389249.884489233,1941.0
2,12194,14136,11520,12579,13489,11782,112677.99147875642,209126.70358007224,394600.3527587911,1941.0
3,12031,14324,11578,12588,13433,11912,113982.31374548131,210075.86353024,400487.9716581807,1941.0
4,11929,14347,11529,12600,13339,11866,115897.31593928197,211244.57039420088,405584.4621417841,1941.0
5,11824,14420,11531,12623,13318,11834,117830.23388896667,212434.78882414667,412064.66491457284,1941.0
6,11635,14396,11468,12541,13197,11761,119778.86151770859,213802.0672307555,418674.9695860816,1941.0
7,11536,14387,11425,12496,13107,11745,121826.98536677504,215136.29289798436,424674.9841209058,1941.0
8,11354,14356,11402,12406,13003,11703,123556.39479992187,216381.05999823054,430846.1910217773,1941.0
9,10857,13903,10972,11934,12476,11322,125544.80781161142,217658.0870571682,437591.5126655851,1941.0
10,10801,14040,10865,11973,12452,11281,126792.97523498585,218801.6890824624,447313.2846375059,1941.0
11,10545,13926,10639,11773,12259,11078,128475.24265791089,219862.14043077597,455439.2743822668,1941.0
12,10486,14076,10557,11791,12205,11123,129836.61546399664,220842.23630290528,463059.76379588916,1941.0
13,10308,14078,10438,11654,12075,11095,131232.46001976475,222019.11662941184,470780.9971149289,1941.0
14,10219,14254,10459,11665,12092,11175,132481.58759101428,223269.83598367908,479220.2653610767,1941.0
15,10121,14348,10452,11637,12130,11154,134047.8647345845,224537.82094384648,486515.7394640147,1941.0
16,9846,14179,10385,11466,11951,10993,136396.9551034441,225801.19413787272,496067.29968295863,1941.0
17,9803,14229,10376,11462,11927,11019,138439.95099692314,226871.4594868284,507882.17978482856,1941.0
18,9666,14104,10351,11360,11861,10900,140931.2056576505,228219.53215376753,517849.83765036473,1941.0
19,9500,13829,10327,11263,11632,10761,143279.0080342458,229454.73534051224,530250.4072401809,1941.0
20,9507,13845,10354,11323,11641,10742,145154.81198410643,230591.44787321854,541447.9586095195,1941.0
21,9526,14032,10404,11421,11753,10788,146927.67304581788,231796.65166381042,555574.6663563094,1941.0
22,9486,14262,10441,11459,11855,10875,149431.57140992547,233134.05559023243,568241.232832945,1941.0
23,9443,14470,10512,11539,11931,10955,152003.60949792137,234599.58901853545,581861.1557502432,1941.0
24,9415,14631,10570,11587,11976,11053,156090.54773525373,235810.54911373564,596379.388252994,1941.0
25,9402,14726,10616,11636,12016,11092,161467.32059542314,237265.13947611325,617991.8799624204,1941.0
26,9368,14877,10693,11684,12080,11174,165676.67593602196,238733.66864094895,631734.1157974097,1941.0
27,9240,14868,10738,11625,12048,11173,175046.36000192014,240186.64587727268,650845.1493577524,1941.0
28,9144,14646,10770,11538,11954,11068,188504.52861023185,241532.92592765938,667026.581033278,1941.0
29,9145,14777,10814,11532,12025,11179,190350.52188666657,242811.3654357456,683216.748113414,1941.0
30,9124,14949,10871,11574,12109,11261,199071.4732539355,244220.0255864691,702943.1377250772,1941.0
31,8956,14696,10909,11519,11910,11132,222276.16835714065,245757.72813755964,727046.9681203786,1941.0
32,8995,14732,10930,11522,11980,11155,230405.00817266927,247399.3184660457,748181.82224527,1941.0
33,8997,14861,11022,11587,12027,11266,245918.16231230015,248872.16848638974,766962.5354133493,1941.0
34,8973,15010,11075,11639,12053,11366,264617.9913703871,250615.66771397635,788264.2450999211,1941.0
35,8984,15173,11142,11703,12133,11463,287199.10755961033,252164.1006109936,817676.9394922536,1941.0
36,8954,15366,11205,11799,12196,11530,336808.9498150243,254134.61535814955,845479.9179155986,1941.0
37,8842,15321,11259,11814,12126,11482,355634.66429426544,256470.158148611,870919.6641495138,1941.0
38,8778,15307,11306,11801,12110,11480,376686.3766028124,258360.29557198664,898870.1926221714,1941.0
39,8720,15353,11332,11821,12070,11514,459418.49273817916,260033.02104818323,925272.7783640301,1941.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1942.0
1,12133,13447,11627,12302,13333,11572,111916.15349698362,208241.7518892921,389182.3829304152,1942.0
2,12232,13730,11946,12516,13489,11903,112668.71493972617,209217.18474592405,394519.9132752881,1942.0
3,12148,13782,12163,12643,13493,11957,114415.16138451765,210239.28245119425,401388.3389665992,1942.0
4,12009,13721,12261,12657,13422,11912,116713.54779637493,211512.87160083477,408261.7595957923,1942.0
5,11917,13693,12401,12722,13375,11914,119020.54876544423,212720.96717491257,414951.1317373039,1942.0
6,11788,13580,12392,12708,13237,11815,121347.0783716298,213997.69662108578,421435.18024339393,1942.0
7,11646,13521,12420,12679,13140,11768,123165.94630551327,215204.0682931566,429001.4830349289,1942.0
8,11484,13437,12432,12635,13006,11712,125646.54779296253,216369.0365126841,437375.57022427383,1942.0
9,11048,12947,12047,12185,12486,11371,128581.49242138883,217645.94697309792,446709.3470487809,1942.0
10,11012,12895,12056,12175,12487,11301,130457.15392587757,218774.82724621394,454531.2785203789,1942.0
11,10706,12701,11920,11915,12271,11141,132424.35762719752,219948.8783521988,464637.348642679,1942.0
12,10640,12690,11988,11885,12252,11181,133884.63460154564,221038.08204907452,475347.8769285288,1942.0
13,10388,12563,11990,11714,12144,11083,135507.6178827646,222353.96053548178,484263.3566076603,1942.0
14,10304,12549,12129,11691,12151,11140,137234.16799596432,223626.57489759248,493679.2755611299,1942.0
15,10217,12531,12214,11671,12120,11171,138977.78304412498,224961.66181949043,502631.2619510383,1942.0
16,10021,12366,12215,11571,11978,11053,142406.81479737465,226364.7766512681,511342.2543817043,1942.0
17,9963,12394,12334,11572,12038,11081,144679.2224642297,227510.25637541476,520257.9772242645,1942.0
18,9868,12289,12408,11607,11992,10966,147481.13291270175,228707.21512357795,530826.1598450335,1942.0
19,9712,12058,12429,11537,11851,10811,149506.16696361336,229694.61521096947,542928.2551851195,1942.0
20,9696,12043,12468,11554,11881,10772,151743.5881811186,230765.81443005477,554688.5885700531,1942.0
21,9689,12144,12593,11625,11974,10827,154338.45237878957,231940.422995205,573848.2293117909,1942.0
22,9697,12205,12758,11643,12038,10979,156965.8908688293,233106.0715404358,591377.9533421983,1942.0
23,9703,12258,12939,11719,12066,11115,160849.01422462636,234344.69717050222,607111.3501462891,1942.0
24,9673,12349,13094,11820,12109,11187,164393.05967209436,235794.61342527356,641352.6422663592,1942.0
25,9591,12345,13225,11832,12154,11175,172521.10185514265,237445.2883284118,666935.6532085156,1942.0
26,9556,12349,13399,11877,12162,11265,176191.49737179952,238928.61173616577,687495.1212824247,1942.0
27,9479,12303,13441,11860,12137,11226,185029.14985305117,240418.0508997757,710100.1412239595,1942.0
28,9368,12145,13506,11802,12072,11145,190749.9773439326,242126.7776550902,735728.9148234405,1942.0
29,9350,12178,13635,11829,12106,11228,192429.22074778646,243793.29968625275,777169.1675570214,1942.0
30,9321,12197,13789,11840,12188,11279,193991.61711667443,245292.08131504693,803985.0146458256,1942.0
31,9170,12005,13791,11744,12027,11195,195783.34282505914,246734.02217509222,857588.7843318102,1942.0
32,9201,12016,13883,11752,12084,11264,197438.65222049455,248210.9782735485,884128.096052662,1942.0
33,9202,12045,14004,11774,12120,11357,200680.17568941394,249731.20247240324,930531.5116928988,1942.0
34,9176,12087,14144,11802,12186,11419,205021.92130780334,251433.7353285249,974389.5647515736,1942.0
35,9186,12162,14314,11839,12280,11543,207629.49655920864,253291.77843474442,1.0225108618074639e6,1942.0
36,9139,12241,14459,11903,12314,11622,210424.74925486403,255210.03754701975,1.0596685958543634e6,1942.0
37,9049,12202,14565,11924,12276,11616,212899.25639867,257176.60429201103,1.1085832035254235e6,1942.0
38,9030,12173,14682,11985,12281,11619,215425.6019707403,259092.80373923553,1.1423536132592123e6,1942.0
39,8948,12152,14800,11990,12238,11672,218374.39034368325,260965.3229477021,1.2007693604542932e6,1942.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1943.0
1,12349,13390,11456,12487,13269,11439,111997.43362987884,208076.1776153654,388893.4036092905,1943.0
2,12498,13717,11629,12645,13398,11801,112701.57815499016,209026.6228650129,394516.66492807085,1943.0
3,12464,13817,11720,12738,13431,11832,114195.72179281097,210081.73286362973,401223.04733010224,1943.0
4,12401,13798,11721,12785,13340,11795,115345.27667225365,211200.5897081903,407349.8576552165,1943.0
5,12321,13799,11737,12817,13283,11757,117119.13504013678,212425.74473824797,415928.21474768705,1943.0
6,12200,13740,11683,12740,13154,11729,119149.59335498062,213573.50644780704,425284.8897593136,1943.0
7,12068,13707,11676,12701,13055,11695,120783.38929958276,214919.9516253839,432799.82006994233,1943.0
8,11979,13591,11658,12665,12903,11660,122518.39880120363,216140.92721056737,439502.04447793897,1943.0
9,11571,13175,11260,12230,12514,11262,124543.08939110018,217070.58602268336,446985.5512138764,1943.0
10,11542,13110,11155,12239,12374,11194,126058.48708699387,218076.16826690265,452748.6965743334,1943.0
11,11333,12873,11011,12056,12135,11026,127849.42452027091,219159.72480931494,459364.83105056523,1943.0
12,11276,12839,10999,11996,12104,11014,129100.90384675199,220083.55855674922,467076.8890488439,1943.0
13,11113,12747,10917,11891,11972,10914,130844.38529611724,221155.32632455963,474451.00825678057,1943.0
14,11104,12774,10937,11905,11968,10942,132085.6973632608,222148.03804174002,484169.555093954,1943.0
15,11038,12780,10942,11844,11978,10938,133254.01670190648,223378.8105715347,491867.19027860346,1943.0
16,10801,12612,10869,11636,11823,10823,134637.699934661,224517.0776942523,501560.8485239179,1943.0
17,10765,12626,10867,11628,11757,10873,135861.90852002363,225656.68332365525,513465.3130808214,1943.0
18,10675,12542,10894,11590,11713,10808,137491.18483788907,226698.96279899497,523564.6100689818,1943.0
19,10480,12343,10850,11447,11604,10622,138647.5247138723,227977.2153333947,533470.0391581334,1943.0
20,10541,12349,10880,11494,11607,10669,139971.34083520932,228881.90378037115,548731.0468915661,1943.0
21,10587,12431,10932,11571,11651,10728,141530.63912758813,229993.18438761032,560704.4075516965,1943.0
22,10583,12525,11002,11642,11683,10785,143109.59954299612,231131.9853966946,574229.8614559157,1943.0
23,10590,12673,11083,11710,11759,10877,144800.8049406783,232295.8592438519,586938.773695434,1943.0
