time,sum_hh_low_HH,sum_hh_med_HH,sum_hh_high_HH,sum_occ_low_BG,sum_occ_med_BG,sum_occ_high_BG,mean_price_low_BG,mean_price_med_BG,mean_price_high_BG,seed
16,10914,12894,16738,13684,13730,13132,137877.90006045334,235483.4330762373,530594.6789368627,1599.0
17,10903,12893,17147,13786,13898,13259,139386.73302149549,237172.39707066974,538022.4650160733,1599.0
18,10805,12807,17360,13786,13881,13305,140937.67128676127,238728.5995995934,547211.015249137,1599.0
19,10600,12671,17554,13688,13867,13270,142413.9038757364,240231.63804988813,556762.6525445428,1599.0
20,10596,12684,17910,13832,13944,13414,143976.40994720452,241211.42762996707,568414.515125893,1599.0
21,10702,12735,18324,14009,14169,13583,145254.6298679711,242575.9554631625,577219.844809626,1599.0
22,10745,12804,18788,14197,14365,13775,146547.6539565,244141.34992504332,584139.1000469241,1599.0
23,10834,12936,19246,14364,14584,14068,147902.28486496763,245710.78131209643,593937.4122245233,1599.0
24,10851,12992,19752,14561,14754,14280,149343.4975837104,247435.74914710916,604355.7868857967,1599.0
25,10804,13094,20179,14684,14887,14506,150787.57237163387,249623.66458388258,614683.71586557,1599.0
26,10859,13198,20700,14846,15140,14771,152470.30587364823,251575.31608538656,624228.3967242029,1599.0
27,10812,13241,21191,15052,15233,14959,154203.92434595965,253746.40544506896,633918.6165448122,1599.0
28,10676,13225,21532,15104,15224,15105,156238.07808883308,255683.16649135185,645561.2447599488,1599.0
29,10705,13314,21941,15294,15395,15271,157605.34823716758,257703.63680344896,655907.0543559619,1599.0
30,10755,13419,22400,15457,15575,15542,159123.25666566563,259759.79534768962,664788.1804162067,1599.0
31,10477,13202,22536,15317,15420,15478,161425.1915330999,262113.7605614319,676008.9599552451,1599.0
32,10451,13271,22906,15500,15559,15569,162948.44219427224,264150.05326583114,686121.5633899858,1599.0
33,10499,13313,23371,15641,15730,15812,164465.81945079684,266488.84072081186,693544.5005159248,1599.0
34,10602,13401,23778,15805,15941,16035,166294.1345807779,268779.4307417972,703338.6048502042,1599.0
35,10679,13539,24293,16039,16172,16300,167581.09491834653,271119.2894284212,713628.1935546038,1599.0
36,10717,13687,24841,16311,16384,16550,169170.26705010122,273420.8241486139,723222.5090900552,1599.0
37,10648,13757,25229,16439,16467,16728,170897.36003266057,275408.11647915805,732662.3069859406,1599.0
38,10631,13823,25638,16591,16513,16988,172745.65406141718,277420.7640272302,744330.6660332517,1599.0
39,10647,13828,26054,16702,16677,17150,174678.03803645563,279589.6303259575,756475.0867951994,1599.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1600.0
1,12082,13015,12161,11840,13304,12114,111723.72376295488,208021.4634388284,392091.3895781618,1600.0
2,12355,12941,12835,12348,13474,12309,112982.43454639649,209612.12299331444,402177.1877317152,1600.0
3,12356,12808,13413,12585,13539,12453,114550.65572532431,211452.75459797544,410224.1925601767,1600.0
4,12359,12681,13888,12849,13598,12481,116255.40798411283,213298.65811518522,418769.35917849303,1600.0
5,12400,12564,14365,13061,13663,12605,118392.23779275223,215503.44018423438,428601.2034014756,1600.0
6,12343,12416,14839,13122,13735,12741,120400.61462126226,217549.34999043998,441166.1276356771,1600.0
7,12335,12221,15299,13267,13751,12837,122747.96162981498,219578.77267616964,452593.2569250345,1600.0
8,12283,12068,15786,13410,13802,12925,125015.76485195429,221807.29191696015,461194.04338484554,1600.0
9,11881,11578,15890,13185,13514,12650,128438.84347642447,224139.45103178418,473828.0032662878,1600.0
10,11867,11381,16449,13325,13564,12808,129598.03628964779,225792.56022691287,482145.20545830607,1600.0
11,11712,11081,16700,13248,13533,12712,131013.45491884534,227412.3408723858,489545.28625805274,1600.0
12,11779,10921,17203,13395,13698,12810,132432.7580305486,229104.7983951234,499239.49277957535,1600.0
13,11668,10669,17530,13409,13657,12801,134261.3162492382,230643.0467771089,510511.78376758937,1600.0
14,11717,10505,18111,13568,13739,13026,135722.83817875467,232395.95916042489,518799.5511031251,1600.0
15,11652,10335,18658,13654,13813,13178,137281.69498702404,234150.50367194173,531276.8194343848,1600.0
16,11484,10123,19005,13603,13776,13233,139258.27151173147,235971.64407831733,542564.8951712558,1600.0
17,11483,10022,19469,13741,13854,13379,140795.5266129173,237466.53596594,552600.4115101827,1600.0
18,11355,9852,19830,13802,13853,13382,142663.13051178638,239187.4031348521,563088.2417853705,1600.0
19,11090,9682,20013,13743,13719,13323,144320.30626456186,240809.26918355603,571201.6044009427,1600.0
20,11123,9604,20468,13870,13872,13453,145363.23343758387,241999.6562761401,580761.3491754767,1600.0
21,11192,9529,20960,13996,14020,13665,146595.7983318508,243994.76101324064,590719.3577820532,1600.0
22,11287,9473,21589,14180,14238,13931,147845.24772224153,245501.3063996491,599221.0783687815,1600.0
23,11346,9413,22251,14427,14394,14189,149449.18321752455,247467.63900645604,607713.3745784427,1600.0
24,11401,9376,22826,14620,14579,14404,151477.83080850178,249353.7868297545,617106.6759141302,1600.0
25,11419,9286,23424,14777,14715,14637,153112.33613116833,251169.51423890053,627158.8130893618,1600.0
26,11468,9235,24006,14928,14921,14860,154875.52391008797,253267.7164025691,637787.8012524854,1600.0
27,11453,9187,24585,15094,15091,15040,156633.60627271511,255305.96727914794,646028.5911382874,1600.0
28,11356,9084,24930,15107,15122,15141,158616.95640959847,257914.7703103117,656262.6031537383,1600.0
29,11402,9046,25515,15277,15347,15339,160331.32523320723,259732.42171334886,666613.29971023,1600.0
30,11400,9009,26050,15416,15527,15516,162692.38596139336,261819.01806233075,677707.4507518666,1600.0
31,11131,8871,26201,15353,15382,15468,164764.24395120953,264014.64863593446,692663.1400313089,1600.0
32,11224,8815,26739,15571,15573,15634,166381.48323698787,265980.0078891266,703254.6140753855,1600.0
33,11309,8791,27298,15734,15714,15950,167873.9051281755,267418.1979954235,713611.0302374504,1600.0
34,11371,8751,27876,15925,15885,16188,169558.1545786168,269304.839895558,725038.9136413732,1600.0
35,11474,8703,28486,16060,16111,16492,171183.68961320445,271406.4095516229,735469.9679152594,1600.0
36,11565,8689,29147,16280,16388,16733,172726.96011311928,273336.2653617528,746883.1311100902,1600.0
37,11444,8623,29599,16365,16471,16830,174452.66818666284,276083.57782894786,757569.7987781288,1600.0
38,11431,8581,30110,16528,16616,16978,176421.44083844428,278330.27586099907,770063.1939762913,1600.0
39,11408,8514,30638,16701,16748,17111,178242.00631797753,280550.1365705952,779255.6036477706,1600.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1601.0
1,11913,13581,11754,11821,13360,12067,111740.04732498537,208334.93922540813,391787.04678707954,1601.0
2,11997,13965,12217,12266,13556,12357,112576.44357935453,209973.9629649465,402393.91659543756,1601.0
3,11939,14073,12529,12485,13604,12452,114751.69674159677,211814.23865400648,410106.8850579308,1601.0
4,11860,14209,12735,12672,13642,12490,116490.56679374576,213946.63391319796,419793.55354074965,1601.0
5,11857,14398,13065,12920,13758,12642,117806.56681317129,215885.5466918641,429484.5737623016,1601.0
6,11755,14505,13340,13069,13803,12728,119430.89534379446,217730.2309823495,438447.9784040039,1601.0
7,11622,14636,13610,13190,13852,12826,121574.68615044278,219913.45851107332,448117.04484297533,1601.0
8,11532,14777,13919,13378,13924,12926,123548.38898424625,222099.87007623733,459474.72974788194,1601.0
9,11010,14473,13843,12961,13578,12787,126101.53508705816,224177.74167998624,469758.40025046456,1601.0
10,10899,14628,14094,13057,13667,12897,127546.17190001917,226047.2648827941,479288.8948170194,1601.0
11,10685,14559,14196,13012,13587,12841,129485.1001027745,228005.99727438393,487352.7867205786,1601.0
12,10586,14675,14431,13122,13625,12945,131288.00601876594,229681.98957415033,497229.53052514186,1601.0
13,10459,14648,14626,13149,13609,12975,133138.86585948803,231485.8582459462,510850.4797378431,1601.0
14,10473,14864,14972,13340,13792,13177,135136.92419938653,232894.77866017804,518835.6009528679,1601.0
15,10363,14939,15269,13399,13887,13285,136645.47953419652,234571.77056889344,529119.8501870768,1601.0
16,10146,14928,15474,13400,13885,13263,138818.0548920861,236050.38357057556,541194.4341981307,1601.0
17,10114,15049,15768,13518,13981,13432,140052.33381733534,237642.3102549584,550008.9215098658,1601.0
18,9955,15056,15994,13571,14037,13397,141478.35497347824,239574.26585995595,558564.5831442316,1601.0
19,9713,14875,16153,13530,13859,13352,143483.39316568655,241152.44737017612,566884.4076430808,1601.0
20,9634,14940,16420,13677,13892,13425,144712.50317325303,242489.6545444817,577594.1735763159,1601.0
21,9622,15214,16773,13860,14077,13672,146205.2767217659,243784.44397232067,584827.2740960178,1601.0
22,9641,15488,17165,14107,14271,13916,147902.0363600879,245329.7925324881,593114.0716933456,1601.0
23,9671,15763,17542,14332,14515,14129,149333.5702352955,247026.15172534945,603956.6778584237,1601.0
24,9679,16019,17900,14543,14675,14380,150913.5230204478,248858.9900719633,616379.7807080937,1601.0
25,9631,16163,18319,14726,14795,14592,152305.52622081072,251017.81548713098,627350.8464910868,1601.0
26,9638,16433,18723,14943,14970,14881,153901.50180831537,253107.51922554107,637054.252425464,1601.0
27,9613,16499,19004,15004,15043,15069,155976.38750062278,255412.91338912287,648409.9248669485,1601.0
28,9508,16495,19321,14992,15155,15177,157841.67323713357,257709.18452497732,659924.3619297278,1601.0
29,9456,16647,19728,15126,15295,15410,159820.84871159255,259808.34987125942,671449.5513189571,1601.0
30,9457,16802,20132,15320,15493,15578,161506.303925091,261850.01759691729,680663.681445238,1601.0
31,9261,16516,20256,15244,15377,15412,163033.9288754194,264294.3641541725,692331.3617914043,1601.0
32,9223,16626,20586,15354,15504,15577,164648.95745797345,266365.04088170716,701654.9750794409,1601.0
33,9220,16852,20950,15541,15641,15840,166115.1602537989,268265.5487352295,712389.0656278549,1601.0
34,9240,17070,21295,15728,15830,16047,167869.67377764045,270381.6679650538,726683.8721222412,1601.0
35,9281,17373,21730,15997,16055,16332,169696.46626628062,272125.6607481336,745902.3402028838,1601.0
36,9287,17566,22139,16150,16216,16626,171448.14347019998,274333.5598467439,758307.8188331263,1601.0
37,9207,17697,22412,16253,16297,16766,173871.74488377065,276756.4118067012,771389.5187870836,1601.0
38,9194,17838,22779,16411,16451,16949,175846.79861895542,278849.4154290398,791779.7712727671,1601.0
39,9162,17933,23147,16504,16574,17164,177442.8828335867,280897.1141498185,808327.5028645261,1601.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1602.0
1,11982,13708,11583,11876,13401,11996,111755.67954160178,208378.50994383858,392091.95444840484,1602.0
2,12098,14212,11826,12336,13551,12249,112379.5575014893,210072.9226698581,399353.63613583695,1602.0
3,12016,14484,12013,12559,13591,12363,114055.36854352849,211958.70520439392,408571.79903284233,1602.0
4,11990,14760,12184,12822,13627,12485,115752.50980408439,213907.39403496514,418286.8262594302,1602.0
5,11957,15010,12331,13043,13661,12594,117385.54765718913,215933.23591451743,428123.51134491834,1602.0
6,11852,15244,12493,13191,13692,12706,119277.30027319379,217819.80006808587,436346.0621967566,1602.0
7,11755,15425,12675,13284,13772,12799,121809.71377846022,219697.06409383554,444965.8810126288,1602.0
8,11665,15682,12858,13429,13812,12964,123956.72610743619,221922.8968523683,453201.71571010223,1602.0
9,11243,15503,12718,13149,13476,12839,126796.54133349645,223986.8653043306,461838.409214509,1602.0
10,11153,15749,12826,13308,13558,12862,128143.36198942491,225751.58536231873,470254.5512078045,1602.0
11,10965,15835,12745,13239,13536,12770,129636.5192001375,227698.29831462257,478900.40503771155,1602.0
12,10893,16147,12877,13375,13667,12875,131581.87784191576,229491.23936148646,488127.76231212023,1602.0
13,10682,16241,12939,13372,13657,12833,133025.3685289784,231500.46560119686,496815.17530025425,1602.0
14,10615,16621,13124,13584,13767,13009,134310.9023728077,233073.57401112333,506747.6286940395,1602.0
15,10541,16830,13215,13635,13854,13097,136133.151807945,234645.41375555735,515307.49833813315,1602.0
16,10364,16853,13327,13619,13806,13119,137656.10786287594,236575.08594924587,524619.7932308734,1602.0
17,10348,17125,13478,13782,13909,13260,139353.99230909056,238034.14526423992,537214.0862026786,1602.0
18,10261,17308,13627,13817,13942,13437,140968.00857393467,239674.70636780342,549339.694655828,1602.0
19,10018,17166,13751,13792,13816,13327,142388.62631128737,241326.4360748163,560572.7898181482,1602.0
20,9950,17369,13921,13867,13909,13464,143631.13029406455,242538.58963539818,572305.0311275017,1602.0
21,10000,17703,14136,14047,14101,13691,144734.8806431436,243850.9809859943,584573.6333805854,1602.0
22,10070,18010,14361,14228,14340,13873,146307.67854757002,245546.08827053095,596320.2839514605,1602.0
23,10111,18379,14648,14494,14540,14104,147511.213396436,247128.35031608818,608485.9872696967,1602.0
24,10104,18724,14894,14711,14671,14340,148974.62080608154,249065.66330651726,618709.9580782875,1602.0
25,10044,19037,15132,14884,14800,14529,150751.00597047847,250903.33752373868,632269.8789522703,1602.0
26,10025,19418,15416,15094,14926,14839,152227.78911723834,252729.57788205566,646331.4578673007,1602.0
27,9946,19617,15624,15213,15014,14960,154312.84028485572,254617.77841246757,656794.2314015164,1602.0
28,9825,19679,15815,15215,15074,15030,156128.83882225386,256976.42647398505,667593.3001088392,1602.0
29,9835,20046,16076,15407,15269,15281,157704.26517641914,259040.84380655736,680164.0455000423,1602.0
30,9846,20381,16347,15573,15514,15487,159031.72136836484,260915.46575670294,689222.3646503229,1602.0
31,9542,20085,16540,15412,15297,15458,160751.08784940516,262979.4893304087,702641.774457338,1602.0
32,9532,20370,16755,15552,15415,15690,162293.5015881787,264860.7367436326,715840.7778944101,1602.0
33,9569,20630,16980,15694,15569,15916,163822.91626775946,266879.750366784,731399.2586251992,1602.0
34,9601,20888,17294,15874,15757,16152,165278.39783448825,268995.8151756907,741149.5824886335,1602.0
35,9623,21265,17572,16060,15955,16445,167078.75464412908,270919.1116028108,750535.7950312962,1602.0
36,9650,21556,17846,16251,16137,16664,168576.3762056296,273006.65321841283,762906.769887473,1602.0
37,9612,21720,18079,16442,16208,16761,170404.14291641556,275224.27260436787,778012.8185766297,1602.0
38,9568,21970,18335,16555,16400,16918,172192.47903173024,277389.0070255191,793501.1375527648,1602.0
39,9561,22186,18590,16572,16634,17131,173938.45217611396,279594.4905301621,805049.5273476654,1602.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1603.0
1,12325,13554,11399,12006,13429,11843,111761.3726044484,208512.34264563426,390289.31330589275,1603.0
2,12685,13967,11485,12378,13591,12168,112575.77748517215,209981.72579203907,397821.48342251003,1603.0
3,12741,14192,11553,12553,13616,12317,114165.53659397841,211829.86110026974,407347.041703567,1603.0
4,12854,14422,11543,12697,13693,12429,116035.36026746444,213683.74502733795,415896.8711823336,1603.0
5,12926,14653,11584,12904,13729,12530,118634.73698727328,215653.9799507572,425965.71734235116,1603.0
6,12977,14824,11615,13078,13738,12600,121076.66056196808,217587.04859700208,435311.91190438886,1603.0
7,13074,15012,11649,13213,13787,12735,123490.50817680544,219611.78470146857,449348.91282992426,1603.0
8,13138,15277,11681,13370,13811,12915,125210.09929551848,221515.03172911488,459788.1377590445,1603.0
9,12850,15098,11475,13137,13475,12811,127519.26650277039,223823.23775513683,470800.70881003665,1603.0
10,12957,15285,11478,13252,13522,12946,129281.54083411048,225574.74754846015,480624.7911974382,1603.0
11,12828,15330,11388,13226,13413,12907,131372.52740899377,227286.76101078745,492154.2352951008,1603.0
12,12956,15579,11373,13365,13497,13046,133021.2152849654,228704.70157376595,501773.0210479472,1603.0
13,12943,15555,11306,13349,13427,13028,134784.18569933999,230435.41481294174,511239.62863557815,1603.0
14,13098,15805,11372,13511,13568,13196,136579.59945215116,232237.09024500524,519963.5781958759,1603.0
15,13098,16020,11394,13602,13622,13288,138225.43732494782,233738.8954365366,530152.9017656315,1603.0
16,12905,16026,11423,13601,13565,13188,139793.1036050332,235149.8210128971,540897.4981987296,1603.0
17,13029,16220,11487,13679,13711,13346,141232.87683914945,236698.7216837866,550547.695381119,1603.0
18,12942,16357,11525,13687,13714,13423,142569.77923885113,238285.65383222388,559200.162223132,1603.0
19,12726,16314,11545,13708,13572,13305,143785.158961047,239538.44225796947,570002.1816717071,1603.0
20,12825,16504,11605,13856,13670,13408,144987.37941236972,241001.23903663215,582173.9620619465,1603.0
21,12945,16770,11735,14019,13835,13596,145925.46144464178,242124.9897344619,592940.2576387076,1603.0
22,13094,17125,11814,14173,14049,13811,147230.3548713126,243854.4804241587,604763.9893145296,1603.0
23,13297,17474,11904,14381,14248,14046,148699.2211491956,245492.11078639596,616067.2330035566,1603.0
24,13414,17774,12021,14547,14396,14266,150154.23890223238,246998.9304003979,625820.944008055,1603.0
25,13503,18067,12125,14706,14492,14497,151896.07354165145,248673.877579083,636170.9834345895,1603.0
26,13613,18386,12224,14869,14672,14682,153425.98681301955,250607.1764247766,652395.5946690552,1603.0
27,13645,18635,12334,14963,14802,14849,155058.53089856275,252626.00078103624,665611.1928955945,1603.0
28,13498,18784,12450,14899,14801,15032,157231.6890332446,254841.060336915,686621.9693344372,1603.0
29,13648,19073,12570,15144,14921,15226,159002.32474668053,256748.44457262242,711919.5582603979,1603.0
30,13808,19326,12676,15263,15099,15448,160333.87369219406,258550.1290935683,726378.8203868129,1603.0
31,13580,19261,12743,15187,14978,15419,162102.67845119737,261055.56408550782,749449.7035971157,1603.0
32,13722,19465,12864,15302,15178,15571,163142.65670634498,262871.5849221904,767879.574208268,1603.0
33,13867,19729,13009,15473,15344,15788,164385.73383349765,264567.90941698937,783373.0232470004,1603.0
34,14002,19986,13123,15577,15547,15987,166000.6362005334,266811.0862098467,797368.7492628873,1603.0
35,14172,20333,13268,15835,15724,16214,167540.3352375805,269311.22994562966,809619.6606431664,1603.0
36,14369,20671,13404,16047,15901,16496,169067.11425308234,271626.8658438748,825357.219117201,1603.0
37,14329,20898,13558,16125,15998,16662,170739.15235879863,274098.8386092993,838397.3870184933,1603.0
38,14323,21099,13698,16169,16095,16856,172381.976683001,276277.2062302137,853403.0640258773,1603.0
39,14404,21321,13812,16269,16225,17043,174036.6558627631,279193.60582368873,864738.1546438036,1603.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1604.0
1,12097,13395,11780,11884,13367,12021,111696.66065501767,208170.0835931519,391205.05656910903,1604.0
2,12313,13721,12178,12403,13563,12246,113346.96116188157,209706.0450336928,400456.0459450924,1604.0
3,12304,13845,12506,12675,13563,12417,115222.82935324803,211493.3186960252,410183.12272628956,1604.0
4,12312,13912,12715,12835,13586,12518,116948.60617372177,213510.58669150982,418291.1997783099,1604.0
5,12286,13996,13037,13008,13666,12645,118811.4625988172,215662.75153860607,429797.7478813372,1604.0
6,12203,14028,13279,13125,13671,12714,121093.0672206055,217641.5589844167,436777.5225265616,1604.0
7,12201,14050,13511,13260,13722,12780,123004.75638141825,219852.7044709089,448201.3920501256,1604.0
8,12169,14158,13863,13439,13806,12945,124623.03125282133,221853.42215916704,457884.2088424909,1604.0
9,11707,13829,13770,13127,13391,12788,127160.9382200857,223648.42069261058,467608.5241923324,1604.0
10,11745,13959,13994,13303,13503,12892,128517.56356486578,225209.68775295344,476906.6431634413,1604.0
11,11565,13866,14020,13192,13370,12889,130549.88425902763,226753.04912302783,486460.5943194421,1604.0
12,11630,14014,14291,13428,13475,13032,132156.4582870578,228298.68047382357,497792.86773441435,1604.0
13,11481,13960,14407,13442,13457,12949,134228.89813793148,230029.73216274029,507225.62695589114,1604.0
14,11550,14109,14722,13640,13637,13104,135589.09586452608,231208.42846750835,516154.5737114579,1604.0
15,11483,14142,15009,13686,13712,13236,137348.73398800092,232562.51324872597,525592.6111316212,1604.0
16,11248,14106,15201,13641,13677,13237,139356.41743314356,234503.79333980943,533937.3574744154,1604.0
17,11273,14207,15501,13811,13785,13385,141065.29247176842,236077.02184049704,544488.9764478068,1604.0
18,11143,14228,15757,13859,13800,13469,142641.991922977,237502.18098462457,554032.3813770592,1604.0
19,10906,13948,15896,13731,13639,13380,144220.03558642056,238924.84916153128,561893.6604770464,1604.0
20,10960,14046,16127,13861,13741,13531,145407.53752995495,240320.1548229262,571318.1980575472,1604.0
21,11026,14234,16453,14042,13927,13744,146726.06223500226,241721.61743737705,579835.2966178639,1604.0
22,11140,14389,16864,14243,14139,14011,148035.42322928496,243351.45359158912,590634.8997425154,1604.0
23,11187,14616,17249,14456,14332,14264,149484.18297287624,244819.22255957773,601224.2649397101,1604.0
24,11248,14761,17570,14633,14450,14496,150992.73084705364,246663.54143358438,612296.9155816599,1604.0
25,11288,14983,17898,14806,14652,14711,152334.26320260012,248639.81868562763,624232.0005478968,1604.0
26,11330,15190,18280,14993,14832,14975,154017.63052145892,250791.80052208746,632482.4549525924,1604.0
27,11241,15230,18604,15074,14942,15059,156294.24828170874,253109.83326941374,641976.2871081722,1604.0
28,11061,15232,18928,15136,14936,15149,158601.395274684,255294.54450433183,656251.4291666405,1604.0
29,11091,15376,19269,15258,15096,15382,160174.47553730733,257362.48883053547,669757.9520364586,1604.0
30,11113,15514,19624,15378,15329,15544,162343.3746761691,259788.38604097857,687748.391990314,1604.0
31,10849,15319,19811,15284,15222,15473,164614.20026632774,262228.0991915058,702375.7555259111,1604.0
32,10852,15411,20157,15478,15321,15621,166314.8660665941,264226.10933761613,712924.5217197619,1604.0
33,10894,15564,20520,15639,15457,15882,167646.7816129184,266357.2258800696,722096.4577602328,1604.0
34,10972,15733,20875,15784,15720,16076,169435.08047462255,268355.3014765485,733234.5086508235,1604.0
35,11082,15974,21257,16038,15937,16338,171059.17565486007,270466.10490086215,746465.628049005,1604.0
36,11136,16216,21687,16243,16125,16671,172713.41677473465,272573.5902997547,757180.9797786375,1604.0
37,11120,16334,22047,16327,16280,16894,174788.18580938395,274750.1300483854,771130.3971788255,1604.0
38,11140,16402,22351,16478,16450,16965,176840.06248876645,276841.58671327005,782133.8330229482,1604.0
39,11150,16518,22673,16662,16551,17128,178800.0576341797,278770.96751924814,793400.454751215,1604.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1605.0
1,12089,13572,11603,11878,13406,11980,111795.26022975822,208389.47613762078,391205.40057849203,1605.0
2,12274,13962,11897,12350,13549,12234,112668.05503039439,209922.82262979585,400187.0376737581,1605.0
3,12299,14195,12105,12691,13551,12357,113952.06988957575,211689.3268123556,410654.442189988,1605.0
4,12278,14355,12257,12824,13596,12470,116219.23332652549,213819.64568778442,420292.36625418457,1605.0
5,12287,14561,12487,13011,13694,12630,118220.9355554086,216046.66123847457,429778.18642334884,1605.0
6,12241,14689,12661,13120,13763,12708,120213.57632696042,218276.3161833602,440001.513726977,1605.0
7,12221,14805,12837,13245,13788,12830,122291.5365501027,220425.91048012063,449742.0021894712,1605.0
8,12151,14910,13000,13335,13828,12898,124366.2585515187,222670.1620780113,458771.9421665462,1605.0
9,11718,14685,12894,13114,13478,12705,126502.08204810905,224794.06231642366,471232.16831420717,1605.0
10,11783,14821,13050,13240,13542,12872,128059.14634918288,226190.6272479822,480314.61063280964,1605.0
11,11632,14741,13032,13191,13434,12780,129818.63572231123,228133.42863977505,488160.0072774105,1605.0
12,11732,14950,13147,13430,13532,12867,131804.00975124972,229870.9430312082,497199.44077430223,1605.0
13,11689,14995,13236,13513,13494,12913,133724.16246313945,231645.3140926938,508019.04268791596,1605.0
14,11688,15180,13425,13605,13647,13041,135608.5357891064,233357.99172951808,516969.5067123029,1605.0
15,11667,15343,13571,13749,13725,13107,137460.33764017955,235114.53914926288,528481.8476806079,1605.0
16,11389,15318,13713,13602,13710,13108,139116.20524703295,236943.49129103145,540849.3601546129,1605.0
17,11367,15506,13949,13759,13790,13273,140903.7812315957,238481.85799578906,550826.0623647041,1605.0
18,11238,15566,14116,13761,13812,13347,142682.07497222154,240222.4329735662,564631.7924580944,1605.0
19,11036,15442,14286,13750,13693,13321,144275.72025171705,241772.40732538246,576905.4545070996,1605.0
20,11000,15528,14483,13836,13733,13442,145628.7908342901,243470.11092612415,586883.2088127731,1605.0
21,11115,15755,14757,14038,13908,13681,147359.29159958707,244612.0771062221,598599.3202102052,1605.0
22,11216,16049,15008,14257,14125,13891,148961.08733295306,246308.2824088015,607930.1336570942,1605.0
23,11354,16319,15294,14547,14329,14091,150719.74542716355,247955.9629491097,617460.849976278,1605.0
24,11369,16559,15577,14696,14503,14306,152590.4973491377,249722.82170933924,626533.5143435333,1605.0
25,11394,16821,15842,14826,14728,14503,154470.08275045006,251491.6850024236,637789.6842316078,1605.0
26,11460,17108,16125,15045,14913,14735,156182.36073116725,253312.06728349876,652771.3344730114,1605.0
27,11417,17272,16363,15116,15032,14904,158091.40866972174,255243.50125954172,665641.2933595837,1605.0
28,11315,17268,16602,15162,15083,14940,159818.8597248605,257578.27176380466,677436.5956337278,1605.0
29,11366,17526,16840,15368,15293,15071,161531.96740803288,259828.99292849578,695801.2254972804,1605.0
30,11470,17758,17107,15576,15466,15293,163310.2639472129,262200.3603591751,712919.4253337048,1605.0
31,11192,17531,17267,15491,15295,15204,165259.15439363764,264478.69469071925,723341.7804788337,1605.0
32,11221,17733,17512,15596,15386,15484,166788.58661447768,266804.1783931377,736788.474508411,1605.0
33,11259,17905,17775,15767,15517,15655,168579.55908907548,268700.2962186775,745869.2546901787,1605.0
34,11370,18213,18061,15974,15730,15940,170800.68119861095,270582.4456822589,759774.8098939144,1605.0
35,11499,18457,18339,16182,15936,16177,172506.4223081366,272384.44472699513,770104.1767412047,1605.0
36,11596,18736,18650,16412,16138,16432,174396.4350637876,274322.6911648894,781963.2573114389,1605.0
37,11543,18904,18925,16567,16224,16581,176794.41518634596,276379.14630462846,793480.6975114101,1605.0
38,11528,19067,19256,16678,16389,16784,178352.45511713278,278652.09751441475,805912.2906930576,1605.0
39,11576,19256,19510,16821,16577,16944,180154.8604662196,280794.10523356346,818081.1620958187,1605.0
0,11653,12936,11231,11653,12936,11231,111205.4012714691,207672.31945129676,388660.55563085934,1606.0
1,12121,13252,11886,11847,13374,12038,111734.14732863037,208299.38837665087,391256.0973235654,1606.0
2,12356,13417,12409,12304,13577,12301,112680.11183085051,210103.28061480867,399822.72318524204,1606.0
3,12426,13410,12797,12598,13636,12399,114361.1379852867,211920.1643832965,409851.1198137299,1606.0
4,12476,13411,13157,12837,13698,12509,115977.42564315835,213998.80221084657,422970.8301217124,1606.0
5,12448,13396,13500,12997,13738,12609,117803.04617975651,215795.98744541078,431454.8861648782,1606.0
6,12433,13355,13815,13146,13754,12703,120072.68803238992,217692.5652573724,440340.22954562533,1606.0
7,12410,13320,14152,13287,13829,12766,122178.2936308627,219649.58714034487,449167.5361041291,1606.0
8,12403,13320,14534,13399,13898,12960,124066.01366779143,221553.69922132464,458431.9854398527,1606.0
9,11980,12887,14462,13041,13493,12795,126883.73090255112,223385.86025457797,470945.06401819194,1606.0
10,12011,12804,14836,13183,13525,12943,128640.743115768,225277.60428997068,481725.59769935673,1606.0
11,11880,12593,14943,13137,13387,12892,130542.70322677559,227125.1508052484,489647.9496854058,1606.0
12,11896,12597,15293,13268,13525,12993,132121.476363747,228867.88518147555,498869.916372547,1606.0
13,11814,12492,15538,13321,13485,13038,133595.34799497772,230378.92576318613,511658.74632343004,1606.0
14,11920,12535,15888,13548,13648,13147,135257.73967529906,231992.927997179,520303.5438460235,1606.0
15,11894,12473,16232,13645,13661,13293,137163.16987427638,233540.94808349622,529967.0573815119,1606.0
16,11784,12308,16490,13616,13712,13254,138813.67082967333,235293.1853321248,541472.8418060727,1606.0
17,11811,12295,16834,13670,13871,13399,140377.59776566317,237103.77635996346,548794.7137949029,1606.0
18,11728,12187,17075,13683,13945,13362,141943.32929791187,238895.68854881078,560372.7426303927,1606.0
19,11449,11991,17263,13583,13852,13268,143232.36094877243,240569.04178955674,571200.4914971673,1606.0
